Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
668,1,20,28,7,6.44,4.48,0.0,256.13778671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
669,1,21,28,7,6.31,4.41,0.0,265.30065845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
670,1,22,28,7,6.08,4.34,0.0,275.07932392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
671,1,23,28,7,5.69,4.34,0.0,286.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
672,1,24,28,7,5.24,4.34,0.0,302.3702034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
673,1,1,29,1,5.0,4.28,0.0,326.5640356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
674,1,2,29,1,4.67,4.14,0.0,1.3287318000000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
675,1,3,29,1,4.23,3.86,0.0,35.503113299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
676,1,4,29,1,4.19,4.0,0.0,58.679823299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
677,1,5,29,1,4.29,4.21,0.0,73.9844319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
678,1,6,29,1,4.14,4.48,0.0,85.42847528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
679,1,7,29,1,3.76,4.0,0.0,95.15471584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
680,1,8,29,1,4.07,3.1,0.0,104.32498238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
681,1,9,29,1,3.78,3.45,0.0,113.7000321,9.795570055,0.0,9.795570055,68.96510803,59.16953797,9.795570055,35.76922084,25.97365078,9.795570055,9.795570055,0.0,9.795570055,17.36786613,0.0,17.36786613,,,,,,,,,,,,,,,,,,,,,,
682,1,10,29,1,4.19,2.97,9.541006591,123.8951745,52.38207847,0.0,52.38207847,209.7852559,157.4031774,52.38207847,158.1333826,105.7513042,52.38207847,52.38207847,0.0,52.38207847,115.878124,31.87252023,84.00560375,,,,,,,,,,,,,,,,,,,,,,
683,1,11,29,1,5.05,2.69,18.33249623,135.46605046,101.8975459,0.0,101.8975459,489.7312239,387.833678,101.8975459,496.0924748,394.1949289,101.8975459,101.8975459,0.0,101.8975459,302.2897734,183.23396,119.0558134,,,,,,,,,,,,,,,,,,,,,,
684,1,12,29,1,6.03,2.83,25.34841175,148.84621007,107.7336296,0.0,107.7336296,185.5761504,77.84252081,107.7336296,236.5011725,128.7675429,107.7336296,107.7336296,0.0,107.7336296,249.1338873,71.28137763,177.8525096,,,,,,,,,,,,,,,,,,,,,,
685,1,13,29,1,6.96,2.97,29.91962206,164.09927037,128.4156851,0.0,128.4156851,194.4311279,66.01544285,128.4156851,360.1534974,231.7378123,128.4156851,128.4156851,0.0,128.4156851,327.9168152,138.6664589,189.2503563,,,,,,,,,,,,,,,,,,,,,,
686,1,14,29,1,7.74,3.24,31.4466408,180.590638038,111.9096042,0.0,111.9096042,111.9096042,0.0,111.9096042,836.7006173,724.7910131,111.9096042,119.3814339,7.471829696,111.9096042,518.2655024,443.2481144,75.01738798,,,,,,,,,,,,,,,,,,,,,,
687,1,15,29,1,8.31,3.59,29.69076945,197.03179614,105.1638435,0.0,105.1638435,105.1638435,0.0,105.1638435,215.0452439,109.8814004,105.1638435,138.8246484,33.66080486,105.1638435,240.3118744,65.52558231,174.786292,,,,,,,,,,,,,,,,,,,,,,
688,1,16,29,1,8.47,3.93,24.92465316,212.16379429,94.52319739,0.0,94.52319739,94.52319739,0.0,94.52319739,360.2411622,265.7179648,94.52319739,261.620327,167.0971296,94.52319739,251.871547,145.8674922,106.0040548,,,,,,,,,,,,,,,,,,,,,,
689,1,17,29,1,8.16,3.66,17.76189065,225.40760921,48.26027135,0.0,48.26027135,48.26027135,0.0,48.26027135,124.2026569,75.94238553,48.26027135,125.2909443,77.03067299,48.26027135,100.5728091,34.6505686,65.92224047,,,,,,,,,,,,,,,,,,,,,,
690,1,18,29,1,7.5,2.55,8.867873989,236.86461262,5.12033051,0.0,5.12033051,5.12033051,0.0,5.12033051,5.12033051,0.0,5.12033051,5.12033051,0.0,5.12033051,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,
691,1,19,29,1,6.36,2.0,0.0,246.98286095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
692,1,20,29,1,5.15,2.0,0.0,256.32231796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
693,1,21,29,1,4.13,1.93,0.0,265.50414939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
694,1,22,29,1,3.25,1.93,0.0,275.30649375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
695,1,23,29,1,2.58,1.93,0.0,286.9362297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
696,1,24,29,1,2.16,1.93,0.0,302.64007019999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
697,1,1,30,2,1.26,1.86,0.0,326.76246779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
698,1,2,30,2,0.49,1.86,0.0,1.2234068999999863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
699,1,3,30,2,-0.15,1.79,0.0,35.150191199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
700,1,4,30,2,-0.68,1.79,0.0,58.311675699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
701,1,5,30,2,-0.78,1.66,0.0,73.6611922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
702,1,6,30,2,-0.92,2.0,0.0,85.14579087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
703,1,7,30,2,-0.61,2.14,0.0,94.90077746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
704,1,8,30,2,-0.04,2.14,0.0,104.0905632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
705,1,9,30,2,0.98,2.34,0.0,113.47967379,15.2119993,0.0,15.2119993,164.4734815,149.2614822,15.2119993,80.0497855,64.8377862,15.2119993,15.2119993,0.0,15.2119993,28.06418718,0.0,28.06418718,,,,,,,,,,,,,,,,,,,,,,
706,1,10,30,2,2.61,2.14,9.717208152,123.68781096000001,63.53148964,0.0,63.53148964,311.007788,247.4762983,63.53148964,228.5016103,164.9701207,63.53148964,63.53148964,0.0,63.53148964,146.0254922,50.93116173,95.09433048,,,,,,,,,,,,,,,,,,,,,,
707,1,11,30,2,4.22,3.31,18.5338263,135.27658021,108.8581598,0.0,108.8581598,430.7359046,321.8777448,108.8581598,433.8585619,325.0004021,108.8581598,108.8581598,0.0,108.8581598,295.4445817,153.3500148,142.0945668,,,,,,,,,,,,,,,,,,,,,,
708,1,12,30,2,5.61,3.86,25.57713784,148.68752,89.65450826,0.0,89.65450826,541.2541366,451.5996283,89.65450826,832.0410892,742.3865809,89.65450826,89.65450826,0.0,89.65450826,462.7966492,415.9064821,46.89016703,,,,,,,,,,,,,,,,,,,,,,
709,1,13,30,2,6.99,3.79,30.17283551,163.99135304,93.00888906,0.0,93.00888906,333.4627302,240.4538412,93.00888906,931.0937036,838.0848145,93.00888906,93.00888906,0.0,93.00888906,546.1086618,506.9028654,39.20579645,,,,,,,,,,,,,,,,,,,,,,
710,1,14,30,2,8.22,4.28,31.71447759,180.551583314,122.386358,0.0,122.386358,122.386358,0.0,122.386358,777.6191074,655.2327493,122.386358,128.6944425,6.308084467,122.386358,496.9225925,404.9275129,91.99507959,,,,,,,,,,,,,,,,,,,,,,
711,1,15,30,2,8.68,4.21,29.95916879,197.06450635,116.9221059,0.0,116.9221059,116.9221059,0.0,116.9221059,708.9278795,592.0057736,116.9221059,298.6454938,181.7233879,116.9221059,451.57228,356.9470065,94.62527349,,,,,,,,,,,,,,,,,,,,,,
712,1,16,30,2,8.93,4.34,25.18174414,212.25447018,92.33864352,0.0,92.33864352,92.33864352,0.0,92.33864352,292.5224265,200.183783,92.33864352,218.6670411,126.3283976,92.33864352,232.4578194,111.2959439,121.1618755,,,,,,,,,,,,,,,,,,,,,,
713,1,17,30,2,8.59,3.66,18.00180759,225.53751051,56.625277,0.0,56.625277,56.625277,0.0,56.625277,208.4946686,151.8693916,56.625277,211.371212,154.745935,56.625277,133.1068072,70.45642937,62.65037783,,,,,,,,,,,,,,,,,,,,,,
714,1,18,30,2,7.72,2.76,9.090030889,237.01977801,5.635947213,0.0,5.635947213,5.635947213,0.0,5.635947213,5.635947213,0.0,5.635947213,5.635947213,0.0,5.635947213,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,
715,1,19,30,2,6.55,2.48,0.0,247.15623816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
716,1,20,30,2,5.95,2.14,0.0,256.51239018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
717,1,21,30,2,5.44,2.0,0.0,265.71330073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
718,1,22,30,2,4.76,2.14,0.0,275.53958711999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
719,1,23,30,2,4.59,2.28,0.0,287.19724080000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
720,1,24,30,2,4.05,2.41,0.0,302.9164632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
721,1,1,31,3,3.88,2.34,0.0,326.96736980000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
722,1,2,31,3,3.85,2.41,0.0,1.1262274000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
723,1,3,31,3,3.48,2.41,0.0,34.80194940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
724,1,4,31,3,3.11,2.28,0.0,57.943375200000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
725,1,5,31,3,2.7,2.21,0.0,73.3359169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
726,1,6,31,3,2.77,2.14,0.0,84.86056733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
727,1,7,31,3,2.95,2.07,0.0,94.64424565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
728,1,8,31,3,4.0,2.21,0.0,103.85364225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
729,1,9,31,3,4.02,2.07,0.0,113.25697832,2.77472602,0.0,2.77472602,461.6154157,458.8406897,2.77472602,199.974447,197.199721,2.77472602,2.77472602,0.0,2.77472602,27.85270068,0.0,27.85270068,,,,,,,,,,,,,,,,,,,,,,
730,1,10,31,3,5.36,1.93,9.898837427,123.47837532,51.68108859,0.0,51.68108859,677.9114375,626.2303489,51.68108859,465.8341019,414.1530133,51.68108859,51.68108859,0.0,51.68108859,178.5126085,131.0183126,47.49429584,,,,,,,,,,,,,,,,,,,,,,
731,1,11,31,3,6.94,2.07,18.74070961,135.08551111,81.2092823,0.0,81.2092823,630.7351087,549.5258264,81.2092823,632.3778417,551.1685594,81.2092823,81.2092823,0.0,81.2092823,326.1122206,264.0596816,62.05253901,,,,,,,,,,,,,,,,,,,,,,
732,1,12,31,3,8.47,2.34,25.81153634,148.52810078,120.9650478,0.0,120.9650478,428.7438555,307.7788077,120.9650478,623.76778,502.8027322,120.9650478,120.9650478,0.0,120.9650478,405.5972953,285.1334215,120.4638738,,,,,,,,,,,,,,,,,,,,,,
733,1,13,31,3,9.49,2.41,30.43170267,163.88414545,134.5898322,0.0,134.5898322,258.8611747,124.2713425,134.5898322,564.6912727,430.1014405,134.5898322,134.5898322,0.0,134.5898322,414.6731856,262.9940592,151.6791264,,,,,,,,,,,,,,,,,,,,,,
734,1,14,31,3,9.69,2.69,31.98764313,180.515103171,115.7308609,0.0,115.7308609,115.7308609,0.0,115.7308609,226.5124622,110.7816013,115.7308609,116.7268417,0.995980717,115.7308609,261.3919557,69.19360715,192.1983486,,,,,,,,,,,,,,,,,,,,,,
735,1,15,31,3,9.68,2.97,30.23221883,197.10147952,61.90026245,0.0,61.90026245,61.90026245,0.0,61.90026245,67.17263155,5.272369091,61.90026245,63.52240401,1.622141553,61.90026245,120.0,3.214699024,116.785301,,,,,,,,,,,,,,,,,,,,,,
736,1,16,31,3,9.68,2.9,25.44262442,212.35040501,95.4873243,0.0,95.4873243,95.4873243,0.0,95.4873243,366.4538765,270.9665522,95.4873243,267.1190983,171.631774,95.4873243,258.4824916,152.5956531,105.8868385,,,,,,,,,,,,,,,,,,,,,,
737,1,17,31,3,10.14,2.65,18.24469931,225.67300861,63.34414596,0.0,63.34414596,63.34414596,0.0,63.34414596,400.8139992,337.4698532,63.34414596,408.8365909,345.4924449,63.34414596,208.7766185,159.206981,49.56963751,,,,,,,,,,,,,,,,,,,,,,
738,1,18,31,3,9.49,2.52,9.314524716,237.18053586,6.152090481,0.0,6.152090481,6.152090481,0.0,6.152090481,6.152090481,0.0,6.152090481,6.152090481,0.0,6.152090481,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,
739,1,19,31,3,8.83,2.39,0.0,247.33512252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
740,1,20,31,3,8.18,2.26,0.0,256.70794381999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
741,1,21,31,3,7.53,2.13,0.0,265.92803019999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
742,1,22,31,3,6.88,2.0,0.0,275.77849276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
743,1,23,31,3,6.23,1.87,0.0,287.4643784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
744,1,24,31,3,5.58,1.74,0.0,303.1991635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
745,2,1,1,4,4.93,1.61,0.0,327.1784861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
746,2,2,1,4,4.27,1.48,0.0,1.0371168000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
747,2,3,1,4,3.62,1.35,0.0,34.45870869999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
748,2,4,1,4,2.97,1.22,0.0,57.57528189999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
749,2,5,1,4,2.32,1.09,0.0,73.0088776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
750,2,6,1,4,1.67,0.96,0.0,84.57300762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
751,2,7,1,4,1.02,0.83,0.0,94.38527979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
752,2,8,1,4,0.37,0.7,0.0,103.61435029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
753,2,9,1,4,1.15,0.97,0.021095865,113.03205574,12.00681479,0.0,12.00681479,140.1103431,128.1035283,12.00681479,66.46814127,54.46132648,12.00681479,12.00681479,0.0,12.00681479,19.9192002,0.051252253,19.86794795,,,,,,,,,,,,,,,,,,,,,,
754,2,10,1,4,2.44,0.83,10.08584379,123.26696083,63.18631024,0.0,63.18631024,290.1095614,226.9232512,63.18631024,212.0597808,148.8734706,63.18631024,63.18631024,0.0,63.18631024,143.1656482,48.27436324,94.89128494,,,,,,,,,,,,,,,,,,,,,,
755,2,11,1,4,5.43,1.24,18.95308151,134.89292208,105.0888047,0.0,105.0888047,365.6366831,260.5478784,105.0888047,364.6646425,259.5758377,105.0888047,105.0888047,0.0,105.0888047,270.2713227,126.3012822,143.9700405,,,,,,,,,,,,,,,,,,,,,,
756,2,12,1,4,7.28,1.79,26.05152951,148.3680216,117.5009161,0.0,117.5009161,238.1386536,120.6377375,117.5009161,313.3497495,195.8488334,117.5009161,117.5009161,0.0,117.5009161,289.2398606,112.4455375,176.7943231,,,,,,,,,,,,,,,,,,,,,,
757,2,13,1,4,8.8,2.21,30.69613318,163.77771649,121.9936508,0.0,121.9936508,162.2818686,40.28821779,121.9936508,260.4655684,138.4719176,121.9936508,121.9936508,0.0,121.9936508,285.5525205,85.614709,199.9378115,,,,,,,,,,,,,,,,,,,,,,
758,2,14,1,4,9.77,2.34,32.26603298,180.481273062,112.8823987,0.0,112.8823987,112.8823987,0.0,112.8823987,208.590017,95.70761832,112.8823987,113.6863424,0.803943716,112.8823987,249.2771217,60.42659187,188.8505298,,,,,,,,,,,,,,,,,,,,,,
759,2,15,1,4,10.36,2.48,30.50980046,197.14278754,99.57156814,0.0,99.57156814,99.57156814,0.0,99.57156814,175.1964487,75.62488059,99.57156814,122.8986538,23.32708569,99.57156814,215.0729077,46.63576424,168.4371435,,,,,,,,,,,,,,,,,,,,,,
760,2,16,1,4,10.76,2.55,25.70716529,212.45164747,83.80485697,0.0,83.80485697,83.80485697,0.0,83.80485697,183.5924079,99.78755089,83.80485697,147.2582118,63.4533548,83.80485697,184.7253029,56.92976746,127.7955355,,,,,,,,,,,,,,,,,,,,,,
761,2,17,1,4,10.36,2.41,18.49043632,225.81411947,59.00692192,0.0,59.00692192,59.00692192,0.0,59.00692192,236.8149399,177.808018,59.00692192,241.9410942,182.9341723,59.00692192,148.9634421,85.31093102,63.65251108,,,,,,,,,,,,,,,,,,,,,,
762,2,18,1,4,9.28,2.07,9.541232832,237.34687158,7.185888086,0.0,7.185888086,7.185888086,0.0,7.185888086,7.185888086,0.0,7.185888086,7.185888086,0.0,7.185888086,14.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,
763,2,19,1,4,8.07,2.28,0.0,247.5194743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
764,2,20,1,4,7.06,2.28,0.0,256.90891736000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
765,2,21,1,4,6.31,2.21,0.0,266.14825382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
766,2,22,1,4,5.39,2.14,0.0,276.02309794999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
767,2,23,1,4,4.49,2.07,0.0,287.7374869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
768,2,24,1,4,3.68,1.86,0.0,303.4879524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
769,2,1,2,5,2.86,1.66,0.0,327.39556289999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
770,2,2,2,5,2.43,1.66,0.0,0.9559843000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
771,2,3,2,5,2.03,1.66,0.0,34.12076429999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
772,2,4,2,5,1.75,1.45,0.0,57.2077453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
773,2,5,2,5,1.96,1.1,0.0,72.6803418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
774,2,6,2,5,2.37,0.69,0.0,84.2833129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
775,2,7,2,5,2.97,0.28,0.0,94.124038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
776,2,8,2,5,2.76,0.21,0.0,103.37281686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
777,2,9,2,5,2.37,0.76,0.19290752,112.80501478,16.33563611,0.0,16.33563611,188.1819325,171.8462963,16.33563611,88.59086662,72.25523051,16.33563611,16.33563611,0.0,16.33563611,31.15861475,0.627650484,30.53096427,,,,,,,,,,,,,,,,,,,,,,
778,2,10,2,5,3.68,1.1,10.27817396,123.05365927,63.41853366,0.0,63.41853366,270.8299938,207.4114601,63.41853366,198.3894461,134.9709124,63.41853366,63.41853366,0.0,63.41853366,140.5148982,44.87380751,95.64109065,,,,,,,,,,,,,,,,,,,,,,
779,2,11,2,5,4.84,1.86,19.170875,134.69889039,113.0538672,0.0,113.0538672,413.733623,300.6797558,113.0538672,410.5897589,297.5358917,113.0538672,113.0538672,0.0,113.0538672,298.9874574,147.0659745,151.9214829,,,,,,,,,,,,,,,,,,,,,,
