Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif
5306,8,2,10,5,15.19,6.34,0,24.2132976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,8,3,10,5,15.06,6.14,0,39.0885907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,8,4,10,5,14.95,5.93,0,51.8157727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,8,5,10,5,14.83,5.52,0,62.7656068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,8,6,10,5,14.71,5.1,0,72.5289368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,8,7,10,5,14.59,4.76,0,81.74032229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,8,8,10,5,14.52,4.62,9.147424639,91.09620727,102.1927312,73.14006654,29.05266466,347.4701936,318.4175289,29.05266466,29.05266466,0,29.05266466,29.05266466,0,29.05266466,75.72139011,52.60780417,23.11358594
5313,8,9,10,5,15.3,4.9,19.93247172,101.5150707,100.4321922,30.74054502,69.69164718,656.7596293,587.0679821,69.69164718,69.69164718,0,69.69164718,69.69164718,0,69.69164718,264.3052426,213.1836939,51.1215487
5314,8,10,10,5,16.8,5.59,30.81345105,114.4953937,98.42628257,0,98.42628257,752.5064028,654.0801202,98.42628257,184.9951371,86.56885453,98.42628257,98.42628257,0,98.42628257,456.3275222,393.5201871,62.80733511
5315,8,11,10,5,18.39,5.59,41.39876113,132.7768016,116.3672864,0,116.3672864,730.4523946,614.0851082,116.3672864,336.8508767,220.4835903,116.3672864,116.3672864,0,116.3672864,637.2018407,575.2022002,61.99964052
5316,8,12,10,5,20.01,5.66,51.06945174,160.2444001,126.0230369,0,126.0230369,607.9841468,481.9611099,126.0230369,468.0150513,341.9920144,126.0230369,126.0230369,0,126.0230369,775.3056141,731.5981361,43.70747798
5317,8,13,10,5,21.38,5.52,58.66433699,194.8312521,123.5893338,0,123.5893338,409.6664783,286.0771445,123.5893338,562.3970457,438.8077119,123.5893338,123.5893338,0,123.5893338,885.1506983,860.3335205,24.81717779
5318,8,14,10,5,22.52,5.52,62.22471868,223.8138322,133.5026132,0,133.5026132,169.5430325,36.0404193,133.5026132,595.9510209,462.4484077,133.5026132,133.5026132,0,133.5026132,907.5378601,880.6918295,26.84603057
5319,8,15,10,5,23.29,5.52,60.19938471,243.2175825,130.515747,0,130.515747,130.515747,0,130.515747,581.1750416,450.6592946,130.515747,345.6063549,215.0906079,130.515747,897.4977849,871.9053846,25.59240027
5320,8,16,10,5,23.71,5.59,53.53589574,256.7705407,131.9440398,0,131.9440398,131.9440398,0,131.9440398,508.4255005,376.4814607,131.9440398,567.7817332,435.8376934,131.9440398,819.2546474,779.3423578,39.91228958
5321,8,17,10,5,23.77,5.72,44.30833126,267.4534697,122.7575434,0,122.7575434,122.7575434,0,122.7575434,394.4569954,271.699452,122.7575434,739.1048519,616.3473085,122.7575434,708.1021579,657.5065061,50.59565176
5322,8,18,10,5,23.3,6.28,33.9061391,276.900227,114.6986901,0,114.6986901,114.6986901,0,114.6986901,248.2231838,133.5244937,114.6986901,813.5682012,698.8695111,114.6986901,547.4071927,478.2259739,69.18121881
5323,8,19,10,5,22.33,6.62,23.06411294,286.0861844,90.94160915,0.87682767,90.06478148,90.06478148,0,90.06478148,90.06478148,0,90.06478148,806.7009736,716.6361921,90.06478148,373.5402312,305.1410833,68.39914786
5324,8,20,10,5,21.13,6.41,12.21716295,295.7270306,166.2493198,109.2474815,57.00183834,57.00183834,0,57.00183834,57.00183834,0,57.00183834,670.6861687,613.6843304,57.00183834,191.0807029,134.9647282,56.1159747
5325,8,21,10,5,19.72,6,1.700816609,306.4617692,122.1038549,108.7952998,13.30855511,13.30855511,0,13.30855511,13.30855511,0,13.30855511,310.9505055,297.6419504,13.30855511,35.31346185,9.40996508,25.90349677
5326,8,22,10,5,18.28,5.45,0,318.8930969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,8,23,10,5,17.36,5.1,0,333.4455322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,8,24,10,5,16.69,4.97,0,349.9833153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,8,1,11,6,16.24,4.9,0,7.5317439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,8,2,11,6,15.94,4.48,0,24.3685833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,8,3,11,6,15.73,4.34,0,39.2890498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,8,4,11,6,15.55,4.41,0,52.0401272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,8,5,11,6,15.52,4.83,0,63.0034388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,8,6,11,6,15.46,5.03,0,72.7783285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,8,7,11,6,15.51,4.97,0,82.00490235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,8,8,11,6,15.63,4.76,8.976245221,91.3835485,93.14303123,64.75155038,28.39148085,315.9307497,287.5392689,28.39148085,28.39148085,0,28.39148085,28.39148085,0,28.39148085,69.72059358,46.55695416,23.16363942
5337,8,9,11,6,16.27,5.03,19.76783391,101.8356159,96.84424573,25.70993595,71.13430978,609.3446701,538.2103603,71.13430978,71.13430978,0,71.13430978,71.13430978,0,71.13430978,250.7959549,193.646969,57.14898591
5338,8,10,11,6,17.26,4.69,30.6466421,114.8578154,99.35507697,0,99.35507697,744.7610457,645.4059687,99.35507697,188.0512164,88.69613943,99.35507697,99.35507697,0,99.35507697,451.6134193,385.9956807,65.6177386
5339,8,11,11,6,18.88,4.41,41.21848557,133.1617701,115.8051879,0,115.8051879,729.9356099,614.130422,115.8051879,340.1103622,224.3051743,115.8051879,115.8051879,0,115.8051879,634.2248162,572.7410815,61.48373474
5340,8,12,11,6,20.36,4.83,50.86066983,160.5143693,127.9718679,0,127.9718679,603.7720895,475.8002216,127.9718679,469.7913461,341.8194782,127.9718679,127.9718679,0,127.9718679,767.7502026,719.8845407,47.86566189
5341,8,13,11,6,21.13,5.79,58.41167433,194.7778113,128.5169848,0,128.5169848,408.5757228,280.058738,128.5169848,563.0215187,434.5045339,128.5169848,128.5169848,0,128.5169848,868.092212,840.6579263,27.4342857
5342,8,14,11,6,21.46,6.21,61.9331244,223.5581401,135.9898497,0,135.9898497,171.0686335,35.0787838,135.9898497,598.393271,462.4034213,135.9898497,135.9898497,0,135.9898497,900.4190726,869.7027765,30.71629609
5343,8,15,11,6,21.66,6,59.908562,242.9332105,135.7643652,0,135.7643652,135.7643652,0,135.7643652,582.0930546,446.3286894,135.7643652,347.6550775,211.8907123,135.7643652,885.795498,852.6122579,33.18324014
5344,8,16,11,6,21.83,5.86,53.27223623,256.50665,134.4543068,0,134.4543068,134.4543068,0,134.4543068,510.8731079,376.4188011,134.4543068,566.7217798,432.267473,134.4543068,812.6100447,768.2156348,44.39440991
5345,8,17,11,6,21.57,5.93,44.06879998,267.2143415,130.5772008,0,130.5772008,130.5772008,0,130.5772008,394.073483,263.4962822,130.5772008,721.4745008,590.8973,130.5772008,689.0215173,626.2895187,62.73199859
5346,8,18,11,6,20.95,6,33.68004892,276.6816138,118.2017137,0,118.2017137,118.2017137,0,118.2017137,250.682288,132.4805743,118.2017137,796.7323766,678.5306629,118.2017137,538.7639281,460.7206527,78.04327541
5347,8,19,11,6,20.07,6,22.84203384,285.884269,107.935002,0,107.935002,107.935002,0,107.935002,109.2550733,1.3200713,107.935002,634.2457138,526.3107118,107.935002,337.8205469,221.6958339,116.124713
5348,8,20,11,6,19,5.79,11.99171633,295.5410445,142.9057818,74.96055038,67.94523142,67.94523142,0,67.94523142,67.94523142,0,67.94523142,497.6007525,429.6555211,67.94523142,179.414561,92.63969732,86.77486368
5349,8,21,11,6,17.99,5.31,1.466105457,306.2960049,45.20273255,29.85735794,15.34537461,15.34537461,0,15.34537461,15.34537461,0,15.34537461,97.83950219,82.49412758,15.34537461,26.70339224,2.24538527,24.45800697
5350,8,22,11,6,17.02,4.55,0,318.7594997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,8,23,11,6,16.52,3.79,0,333.3650529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,8,24,11,6,16.16,3.24,0,349.9797989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,8,1,12,7,15.88,2.9,0,7.6182924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,8,2,12,7,15.69,2.76,0,24.528323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,8,3,12,7,15.7,2.69,0,39.494297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,8,4,12,7,15.61,2.69,0,52.2691338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,8,5,12,7,15.76,2.41,0,63.2456737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,8,6,12,7,15.86,2.21,0,73.031929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,8,7,12,7,15.8,2.14,0,82.27359991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,8,8,12,7,16.09,2.34,8.803432982,91.67500495,56.25975192,34.36176762,21.8979843,177.6488919,155.7509076,21.8979843,21.8979843,0,21.8979843,21.8979843,0,21.8979843,44.29655373,24.7011206,19.59543313
5361,8,9,12,7,17.24,2.97,19.60145112,102.1602726,72.32486284,7.83561377,64.48924907,246.2559367,181.7666876,64.48924907,64.48924907,0,64.48924907,64.48924907,0,64.48924907,151.3322722,64.78950903,86.54276317
5362,8,10,12,7,18.05,4,30.47780429,115.2240481,103.469445,0,103.469445,263.7520791,160.2826341,103.469445,126.3223819,22.8529369,103.469445,103.469445,0,103.469445,248.8876018,95.2840534,153.6035484
5363,8,11,12,7,18.78,4.48,41.03571348,133.5492794,126.6914432,0,126.6914432,209.3213192,82.629876,126.6914432,157.3914741,30.7000309,126.6914432,126.6914432,0,126.6914432,285.6043047,76.7229876,208.8813171
5364,8,12,12,7,19.63,4.76,50.64876763,160.7854275,164.0369586,0,164.0369586,260.6956809,96.6587223,164.0369586,234.3459848,70.3090262,164.0369586,164.0369586,0,164.0369586,404.5417618,145.7651094,258.7766524
5365,8,13,12,7,20.37,4.83,58.15529549,194.7276855,191.3459338,0,191.3459338,322.8189657,131.4730319,191.3459338,397.69035,206.3444162,191.3459338,191.3459338,0,191.3459338,635.0896773,393.9249295,241.1647478
5366,8,14,12,7,20.98,4.97,61.63742957,223.3049749,201.0067004,0,201.0067004,206.0018508,4.9951504,201.0067004,268.7326735,67.7259731,201.0067004,201.0067004,0,201.0067004,471.3230284,125.7931396,345.5298888
5367,8,15,12,7,21.21,5.1,59.61317159,242.6490579,204.1956804,0,204.1956804,204.1956804,0,204.1956804,353.6573288,149.4616484,204.1956804,274.7815708,70.5858904,204.1956804,582.1400968,281.8803311,300.2597657
5368,8,16,12,7,21.23,5.52,53.00374809,256.2417455,183.0985609,0,183.0985609,183.0985609,0,183.0985609,273.1540052,90.0554443,183.0985609,285.6912506,102.5926897,183.0985609,464.8411005,181.1808251,283.6602754
5369,8,17,12,7,20.78,5.86,43.82453892,266.9736677,145.1015137,0,145.1015137,145.1015137,0,145.1015137,167.8377117,22.736198,145.1015137,195.5086002,50.4070865,145.1015137,313.2535357,53.0738385,260.1796972
5370,8,18,12,7,20.19,5.79,33.44944102,276.4612244,128.7219075,0,128.7219075,128.7219075,0,128.7219075,157.1581393,28.4362318,128.7219075,271.2887156,142.5668081,128.7219075,305.1019423,96.037293,209.0646493
5371,8,19,12,7,19.5,5.03,22.61562211,285.6804798,96.71662638,0,96.71662638,96.71662638,0,96.71662638,97.96233329,1.24570691,96.71662638,295.5852085,198.8685821,96.71662638,230.3559647,82.8462518,147.5097129
5372,8,20,12,7,18.86,3.72,11.76205314,295.3531817,89.94451941,32.66133893,57.28318048,57.28318048,0,57.28318048,57.28318048,0,57.28318048,248.4075618,191.1243813,57.28318048,123.8942596,40.37278505,83.52147455
5373,8,21,12,7,18.21,4.21,1.227216113,306.1285094,34.71580306,22.11736658,12.59843648,12.59843648,0,12.59843648,12.59843648,0,12.59843648,74.32384687,61.72541039,12.59843648,20.7676417,1.40462008,19.36302162
5374,8,22,12,7,17.23,3.31,0,318.6246287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,8,23,12,7,16.75,2.55,0,333.2843229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,8,24,12,7,16.42,2.14,0,349.9777157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,8,1,13,1,16,2,0,7.708064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,8,2,13,1,15.77,1.86,0,24.6924622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,8,3,13,1,15.57,1.72,0,39.7042598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,8,4,13,1,15.38,1.45,0,52.5027024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,8,5,13,1,15.23,1.24,0,63.4922087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,8,6,13,1,15.12,0.97,0,73.2896239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,8,7,13,1,15.65,0.69,0,82.54628668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,8,8,13,1,16,0.34,8.628988834,91.97042631,63.66012193,39.28568029,24.37444164,206.2652004,181.8907588,24.37444164,24.37444164,0,24.37444164,24.37444164,0,24.37444164,49.54289809,28.23901503,21.30388306
5385,8,9,13,1,16.46,1.17,19.4333109,102.4888524,91.64428567,18.93700304,72.70728263,566.0965078,493.3892252,72.70728263,72.70728263,0,72.70728263,72.70728263,0,72.70728263,236.7163421,174.2004311,62.51591105
5386,8,10,13,1,17.41,1.1,30.3069159,115.593837,104.079302,0,104.079302,703.0638757,598.9845737,104.079302,192.6128107,88.5335087,104.079302,104.079302,0,104.079302,428.4385117,353.9190739,74.51943777
5387,8,11,13,1,18.63,1.31,40.85042101,133.9389876,124.1927846,0,124.1927846,686.4551774,562.2623928,124.1927846,336.6889104,212.4961258,124.1927846,124.1927846,0,124.1927846,590.7428867,519.759547,70.98333966
5388,8,12,13,1,20.21,1.59,50.43373359,161.0572297,135.3156767,0,135.3156767,585.506005,450.1903283,135.3156767,466.8967677,331.581091,135.3156767,135.3156767,0,135.3156767,735.6304108,676.6731048,58.957306
5389,8,13,13,1,21.55,2.28,57.89522521,194.6806618,180.9701777,0,180.9701777,350.846203,169.8760253,180.9701777,450.7141602,269.7439825,180.9701777,180.9701777,0,180.9701777,693.5207249,508.0822784,185.4384465
5390,8,14,13,1,22.3,2.9,61.33771085,223.0543435,174.7785448,0,174.7785448,200.2481084,25.4695636,174.7785448,530.4049626,355.6264178,174.7785448,174.7785448,0,174.7785448,803.9840087,652.2474947,151.736514
5391,8,15,13,1,22.86,3.79,59.31332585,242.3652081,185.7294103,0,185.7294103,185.7294103,0,185.7294103,232.4554509,46.7260406,185.7294103,207.6839001,21.9544898,185.7294103,412.6677004,86.9954602,325.6722402
5392,8,16,13,1,22.75,4.55,52.73054742,255.9759054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,8,17,13,1,22.29,4.97,43.5756582,266.7315071,149.032743,0,149.032743,149.032743,0,149.032743,383.3270951,234.2943521,149.032743,662.6121232,513.5793802,149.032743,645.7115897,537.1067461,108.6048436
5394,8,18,13,1,21.82,5.03,33.21442329,276.239098,114.0448764,0,114.0448764,114.0448764,0,114.0448764,256.438069,142.3931926,114.0448764,813.0948908,699.0500144,114.0448764,537.3830122,467.0957066,70.28730561
5395,8,19,13,1,21.43,4.69,22.38498728,285.474837,90.36296458,0,90.36296458,90.36296458,0,90.36296458,97.25997334,6.89700876,90.36296458,777.0891802,686.7262156,90.36296458,357.7416899,282.8519024,74.88978748
5396,8,20,13,1,20.8,4.21,11.52828641,295.1634418,35.28843338,2.6391764,32.64925698,32.64925698,0,32.64925698,32.64925698,0,32.64925698,48.4252166,15.77595962,32.64925698,65,3.26248288,61.73751712
5397,8,21,13,1,20.1,4.14,0.984265297,305.95926,96.41175341,86.23259249,10.17916092,10.17916092,0,10.17916092,10.17916092,0,10.17916092,253.3064073,243.1272464,10.17916092,27.27649382,4.43196414,22.84452968
5398,8,22,13,1,19.41,3.17,0,318.4884379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,8,23,13,1,19.28,2.9,0,333.203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,8,24,13,1,19.09,2.9,0,349.9770068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,8,1,14,2,18.82,2.9,0,7.801005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,8,2,14,2,18.75,2.83,0,24.8609425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,8,3,14,2,18.61,2.83,0,39.9188623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,8,4,14,2,18.21,3.31,0,52.7407401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,8,5,14,2,18.34,3.45,0,63.7429382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,8,6,14,2,18.17,4,0,73.5512967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,8,7,14,2,18.28,4.62,0,82.82283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,8,8,14,2,18.1,4.83,8.452911484,92.26965992,8.749139672,0,8.749139672,8.749139672,0,8.749139672,8.749139672,0,8.749139672,8.749139672,0,8.749139672,17,0,17
5409,8,9,14,2,18.59,5.31,19.26339883,102.8211641,9.802874461,0,9.802874461,9.802874461,0,9.802874461,9.802874461,0,9.802874461,9.802874461,0,9.802874461,19,0,19
5410,8,10,14,2,19.03,5.93,30.13395365,115.9669253,42.58191794,0,42.58191794,42.58191794,0,42.58191794,42.58191794,0,42.58191794,42.58191794,0,42.58191794,81,0,81
5411,8,11,14,2,19.71,6.55,40.66258351,134.3305545,59.09362356,0,59.09362356,60.92147048,1.82784692,59.09362356,59.79628275,0.70265919,59.09362356,59.09362356,0,59.09362356,113,1.6821395,111.3178605
5412,8,12,14,2,20.3,7.17,50.21555638,161.3294386,38.14343426,0,38.14343426,38.14343426,0,38.14343426,38.14343426,0,38.14343426,38.14343426,0,38.14343426,72,0,72
5413,8,13,14,2,20.75,7.24,57.63148926,194.6365247,111.2828458,0,111.2828458,116.5540248,5.271179,111.2828458,119.7519963,8.4691505,111.2828458,111.2828458,0,111.2828458,220,15.7380826,204.2619174
5414,8,14,14,2,20.89,6.83,61.03404558,222.8062405,98.32479163,0,98.32479163,98.74584509,0.42105346,98.32479163,104.3868584,6.06206677,98.32479163,98.32479163,0,98.32479163,192,10.9779851,181.0220149
5415,8,15,14,2,20.93,7.03,59.00913828,242.0817359,197.292823,0,197.292823,197.292823,0,197.292823,319.2962417,122.0034187,197.292823,254.3297188,57.0368958,197.292823,522.8088056,224.2220761,298.5867295
5416,8,16,14,2,20.68,6.76,52.4527528,255.7092023,148.7197781,0,148.7197781,148.7197781,0,148.7197781,170.010601,21.2908229,148.7197781,172.5937446,23.8739665,148.7197781,309.8443201,41.6171482,268.2271719
5417,8,17,14,2,20.53,6.69,43.32227119,266.4879142,136.5700813,0,136.5700813,136.5700813,0,136.5700813,155.1135493,18.543468,136.5700813,176.7625453,40.192464,136.5700813,288.5676961,41.744702,246.8229941
5418,8,18,14,2,20.42,6.14,32.97510705,276.0152703,117.1573863,0,117.1573863,117.1573863,0,117.1573863,137.8670405,20.7096542,117.1573863,216.7448212,99.5874349,117.1573863,260.7374912,65.9936145,194.7438767
5419,8,19,14,2,19.94,4.97,22.15024224,285.2673575,74.39285165,0,74.39285165,74.39285165,0,74.39285165,74.97716564,0.58431399,74.39285165,116.5947322,42.20188055,74.39285165,154.6053228,17.1811769,137.4241459
5420,8,20,14,2,19.41,3.59,11.29053242,294.9718215,27.63223511,0.99477112,26.63746399,26.63746399,0,26.63746399,26.63746399,0,26.63746399,32.71542386,6.07795987,26.63746399,52,1.22959704,50.77040296
5421,8,21,14,2,18.49,2.34,0.737372827,305.7882303,16.86495241,8.362225604,8.502726806,8.502726806,0,8.502726806,8.502726806,0,8.502726806,32.32537181,23.822645,8.502726806,16.12428269,0.32494504,15.79933765
5422,8,22,14,2,18.1,2.97,0,318.3508771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,8,23,14,2,17.85,3.86,0,333.1218614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,8,24,14,2,17.51,4.28,0,349.9776087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,8,1,15,3,17.41,4.41,0,7.8970574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,8,2,15,3,17.27,4.28,0,25.0337013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,8,3,15,3,17.25,3.93,0,40.138025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,8,4,15,3,17.22,3.79,0,52.9831508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,8,5,15,3,17.25,3.79,0,63.9977537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,8,6,15,3,17.25,3.66,0,73.8168282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,8,7,15,3,17.27,3.52,0,83.10310339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,8,8,15,3,17.36,3.66,8.275197515,92.57255097,38.34465545,21.08717159,17.25748386,119.3567685,102.0992846,17.25748386,17.25748386,0,17.25748386,17.25748386,0,17.25748386,33.95315379,15.1629515,18.79020229
5433,8,9,15,3,17.4,3.86,19.09169864,103.1570147,74.38358151,7.41157495,66.97200656,324.8435172,257.8715106,66.97200656,66.97200656,0,66.97200656,66.97200656,0,66.97200656,165.7091008,89.29103404,76.41806676
5434,8,10,15,3,18.02,3.86,29.95889289,116.3430549,103.5902991,0,103.5902991,283.0556557,179.4653566,103.5902991,132.0310808,28.4407817,103.5902991,103.5902991,0,103.5902991,257.1014278,104.7336592,152.3677686
5435,8,11,15,3,18.99,3.86,40.47217571,134.7236424,142.856283,0,142.856283,474.2817283,331.4254453,142.856283,272.4434544,129.5871714,142.856283,142.856283,0,142.856283,468.8419091,303.6335878,165.2083213
5436,8,12,15,3,20.14,3.17,49.99422507,161.6017241,140.1190394,0,140.1190394,572.9850325,432.8659931,140.1190394,467.0498181,326.9307787,140.1190394,140.1190394,0,140.1190394,717.0690121,646.3395863,70.72942577
5437,8,13,15,3,21.25,2.55,57.36411445,194.5950567,158.9775692,0,158.9775692,387.8580101,228.8804409,158.9775692,531.1103815,372.1328123,158.9775692,158.9775692,0,158.9775692,782.2124487,682.1973369,100.0151118
5438,8,14,15,3,22.15,2.83,60.72651182,222.5606495,142.0407655,0,142.0407655,173.3584546,31.3176891,142.0407655,607.5622647,465.5214992,142.0407655,142.0407655,0,142.0407655,875.0074673,832.3268345,42.68063276
5439,8,15,15,3,22.64,3.52,58.70072333,241.7987068,135.0683542,0,135.0683542,135.0683542,0,135.0683542,598.3140155,463.2456613,135.0683542,350.5726534,215.5042992,135.0683542,874.5838947,840.3387074,34.24518727
5440,8,16,15,3,22.72,4.34,52.17048511,255.4417027,133.92213,0,133.92213,133.92213,0,133.92213,525.5836518,391.6615218,133.92213,569.6779148,435.7557848,133.92213,800.4260548,754.5381658,45.88788903
5441,8,17,15,3,22.39,4.9,43.06449429,266.2429397,124.2979262,0,124.2979262,124.2979262,0,124.2979262,410.1319553,285.8340291,124.2979262,736.9465001,612.6485739,124.2979262,688.4845117,631.8481221,56.63638964
5442,8,18,15,3,21.87,4.97,32.73160684,275.7897741,112.6123127,0,112.6123127,112.6123127,0,112.6123127,261.1678607,148.555548,112.6123127,812.5666959,699.9543832,112.6123127,529.3180708,459.9294437,69.38862709
5443,8,19,15,3,21.27,4.69,21.9115031,285.0580557,87.26726825,0,87.26726825,87.26726825,0,87.26726825,99.87704133,12.60977308,87.26726825,800.8676635,713.6003953,87.26726825,354.7884235,287.0767622,67.71166127
5444,8,20,15,3,20.6,4.28,11.04891057,294.7783146,149.7872189,96.99879135,52.78842755,52.78842755,0,52.78842755,52.78842755,0,52.78842755,658.9418769,606.1534494,52.78842755,173.619245,119.8672693,53.75197574
5445,8,21,15,3,19.7,3.86,0.486661492,305.6153905,90.35374095,82.00918531,8.344555642,8.344555642,0,8.344555642,8.344555642,0,8.344555642,244.4535459,236.1089903,8.344555642,22.53932677,2.12305303,20.41627374
5446,8,22,15,3,18.54,3.52,0,318.2118922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,8,23,15,3,17.93,2.97,0,333.0399933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,8,24,15,3,17.49,2.34,0,349.9794526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,8,1,16,4,16.94,1.66,0,7.9961586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,8,2,16,4,16.13,1.45,0,25.2106727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,8,3,16,4,15.42,1.66,0,40.3616648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,8,4,16,4,14.87,1.79,0,53.2298355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,8,5,16,4,15.07,1.86,0,64.2565448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,8,6,16,4,15.28,1.93,0,74.0860975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,8,7,16,4,15.62,1.93,0,83.38696586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,8,8,16,4,15.66,2.14,8.095841478,92.87894258,30.3541222,15.18491827,15.16920393,90.44387994,75.27467601,15.16920393,15.16920393,0,15.16920393,15.16920393,0,15.16920393,27.53481733,10.92329225,16.61152508
5457,8,9,16,4,16.28,2.14,18.91819231,103.4962088,72.68617894,6.1839994,66.50217954,325.9793812,259.4772017,66.50217954,66.50217954,0,66.50217954,66.50217954,0,66.50217954,164.8150794,88.95621092,75.85886848
5458,8,10,16,4,17.41,2.21,29.78170774,116.7219666,107.8817412,0,107.8817412,388.300341,280.4185998,107.8817412,153.8457799,45.9640387,107.8817412,107.8817412,0,107.8817412,299.1440275,162.6198928,136.5241347
